Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Automatique,mercedes-benz,108377,Compacte,Noir,Beige,1000cm³,08.12.2024,Ariana,(204)07/2008 - 06/2012,200 000km,Mercedes-Benz,03.2009,glk,GLK,220 CDi 2.1 CDI 16V DPF BlueEFFICIENCY 4MATIC 7G-TRONIC,5,5,80 000DT,170ch dyn,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107740,Berline,Noir,Noir,1000cm³,08.12.2024,Ariana,(212) Berline02/2009 - 02/2013,170 000km,Mercedes-Benz,03.2012,classe-e,Classe E,,5,5,79 000DT,,,10cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107090,Coupé,Gris Shark,Noir,1000cm³,08.12.2024,Ariana,(205) Berline03/2014 - 04/2021,120 000km,Mercedes-Benz,04.2017,classe-c,Classe C,,4,3,140 000DT,,,8cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,101675,SUV/4x4,Noir,Beige,1000cm³,08.12.2024,Ariana,(164) Phase 204/2008 - 12/2013,180 000km,Mercedes-Benz,05.2009,ml,ML,ML 320 3.0 CDI V6 4-Matic,5,5,85 000DT,224ch dyn,,15cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108700,Berline,Blanc,Noir,4999cm³,08.12.2024,Kairouan,(222) Phase 2 Limousine07/2017 - 07/2020,250 000km,Mercedes-Benz,12.2017,classe-s,Classe S,63 AMG 4.0 i V8 32V 9G-TRONIC,5,5,380 000DT,612ch dyn,,plus de 48cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107710,Berline,Noir,Beige,1598cm³,08.12.2024,Kairouan,(205) Berline03/2014 - 04/2021,125 000km,Mercedes-Benz,08.2018,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5,5,116 000DT,156ch dyn,,8cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,107581,Berline,Blanc,Beige,1998cm³,08.12.2024,Kairouan,(213) Berline01/2016 - 06/2020,180 000km,Mercedes-Benz,08.2016,classe-e,Classe E,200 2.0 i 16V 9G-TRONIC,5,5,115 000DT,184ch dyn,,10cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,109080,Autres,Blanc,Noir,1300cm³,07.12.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,118 000km,Mercedes-Benz,11.2019,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5,4,126 000DT,163ch dyn,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,109047,SUV/4x4,Noir,Noir,1950cm³,07.12.2024,Sousse,(X247)01/2020 - Aujourd'hui,32 000km,Mercedes-Benz,06.2022,gla,GLA,200 2.0 d 16V 8G-DCT,5,4,185 000DT,150ch dyn,,8cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,106714,Berline,Blanc,Beige,1496cm³,06.12.2024,Sousse,(206) Berline03/2021 - Aujourd'hui,2 800km,Mercedes-Benz,10.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5,4,220 000DT,170ch dyn,,9cv,,Similicuir,Propulsion,Essence
Manuelle,mercedes-benz,106642,Citadine,Noir,Noir,1595cm³,05.12.2024,Ariana,(W176)09/2012 - 06/2015,200 000km,Mercedes-Benz,03.2015,classe-a,Classe A,,5,4,50 000DT,,,6cv,,Similicuir,Intégrale,Essence
Automatique,mercedes-benz,108763,Berline,Noir,Noir,1595cm³,05.12.2024,Tunis,(205) Berline03/2014 - 04/2021,179 000km,Mercedes-Benz,06.2014,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5,5,85 000DT,156ch dyn,,8cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,107579,Berline,Noir,Noir,1600cm³,05.12.2024,Ariana,(205) Berline03/2014 - 04/2021,73 000km,Mercedes-Benz,06.2016,classe-c,Classe C,180 1.5 i 16V 9G-TRONIC,5,4,89 000DT,156ch dyn,,8cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,106774,SUV/4x4,Autre,Gris,3000cm³,05.12.2024,Ariana,(164) Phase 204/2008 - 12/2013,212 000km,Mercedes-Benz,04.2009,ml,ML,ML 320 3.0 CDI V6 4-Matic,5,5,75 000DT,224ch dyn,,15cv,,Cuir partiel,Intégrale,Diesel
Automatique,mercedes-benz,106387,SUV/4x4,Blanc,Noir,1500cm³,05.12.2024,Ariana,(X247)08/2019 - Aujourd'hui,83 000km,Mercedes-Benz,05.2022,glb,GLB,,5,5,178 000DT,,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,105798,SUV/4x4,Noir,Marron,1600cm³,05.12.2024,Ariana,(156) Phase 202/2017 - 12/2019,45 000km,Mercedes-Benz,01.2019,gla,GLA,,5,5,128 000DT,,,7cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,105285,Compacte,Gris Shark,Noir,1500cm³,05.12.2024,Ariana,,181 000km,Mercedes-Benz,07.2009,classe-a,Classe A,,5,3,28 000DT,,,6cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,105085,SUV/4x4,Blanc,Marron,1500cm³,05.12.2024,Ariana,(X247)01/2020 - Aujourd'hui,37 000km,Mercedes-Benz,01.2022,gla,GLA,,5,5,192 000DT,,,8cv,,Cuir intégral,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,104719,Compacte,Blanc,Noir,1600cm³,05.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,66 000km,Mercedes-Benz,01.2020,classe-a,Classe A,,5,5,128 000DT,,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103985,Berline,Noir,Autre,1500cm³,05.12.2024,Ariana,(206) Berline03/2021 - Aujourd'hui,28 000km,Mercedes-Benz,02.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5,5,225 000DT,170ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,101037,Citadine,Blanc,Noir,1600cm³,05.12.2024,Ariana,(205) Berline03/2014 - 04/2021,63 000km,Mercedes-Benz,10.2020,classe-c,Classe C,,5,4,139 000DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108983,Berline,Noir,Noir,5461cm³,05.12.2024,Ariana,(221) Limousine10/2004 - 06/2009,215 000km,Mercedes-Benz,06.2006,classe-s,Classe S,500 5.5 i V8 32V 7G-TRONIC,5,4,80 000DT,388ch dyn,,29cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,107773,Coupé,Blanc,Noir,1998cm³,04.12.2024,Monastir,(C253) Coupé Phase 204/2019 - 10/2022,32 000km,Mercedes-Benz,10.2020,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5,4,259 000DT,,320ch dyn,12cv,211ch dyn,Alcantara,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,108977,SUV/4x4,Autre,Beige,3997cm³,04.12.2024,Ariana,(164)01/2006 - 10/2012,185 000km,Mercedes-Benz,01.2007,classe-gl,Classe GL,GL 420 4.0 CDi V8 4MATIC 32V 306cv,7,5,95 000DT,306ch dyn,,23cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,108099,Citadine,Blanc,Noir,1559cm³,03.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,96 000km,Mercedes-Benz,11.2019,classe-a,Classe A,,5,5,118 000DT,,,6cv,,Cuir partiel,Traction,Diesel
Automatique,mercedes-benz,108917,Citadine,Blanc,Noir,1595cm³,03.12.2024,Sfax,(W176)09/2012 - 06/2015,131 000km,Mercedes-Benz,12.2013,classe-a,Classe A,180 Turbo 1.6 i 16V Turbo 7G-DCT,5,5,78 000DT,122ch dyn,,6cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,108883,Berline,Noir,Beige,2143cm³,02.12.2024,Ariana,(212) Phase 2 Berline03/2013 - 12/2015,210 000km,Mercedes-Benz,04.2014,classe-e,Classe E,200 CDi 2.1 CDI 16V 7G-TRONIC,5,4,90 000DT,136ch dyn,,7cv,,Tissu,Propulsion,Diesel
Automatique,mercedes-benz,108877,Berline,Noir,Marron,1595cm³,02.12.2024,Sfax,(213) Berline01/2016 - 06/2020,78 000km,Mercedes-Benz,03.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5,4,139 000DT,156ch dyn,,9cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,108855,SUV/4x4,Blanc,Noir,1400cm³,01.12.2024,Sfax,(X247)01/2020 - Aujourd'hui,105 000km,Mercedes-Benz,09.2021,gla,GLA,200 1.4 i 16V 7G-DCT,5,5,168 000DT,163ch dyn,,9cv,,Velours,Traction,Essence
Manuelle,mercedes-benz,107976,Berline,Blanc,Noir,1590cm³,01.12.2024,Gabès,(117) Coupé02/2013 - 01/2016,130 000km,Mercedes-Benz,12.2015,cla,CLA,180 1.6 i 16V Turbo BlueEFFICIENCY S&S,5,5,78 000DT,122ch dyn,,6cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,108844,Citadine,Blanc,Noir,1500cm³,30.11.2024,Ariana,(W176)09/2012 - 06/2015,167 000km,Mercedes-Benz,11.2014,classe-a,Classe A,180 CDi 1.5 CDI 8V DPF 7G-DCT BlueEFFICIENCY S&S,5,4,71 000DT,109ch dyn,,6cv,,Alcantara,Traction,Diesel
Automatique,mercedes-benz,108843,Berline,Gris Shark,Noir,1796cm³,30.11.2024,Monastir,(204) Berline01/2007 - 02/2011,181 400km,Mercedes-Benz,12.2009,classe-c,Classe C,180 CGI 1.8 16V CGI,5,5,48 500DT,156ch dyn,,9cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,108799,Berline,Gris argent,Beige,900cm³,29.11.2024,Monastir,(204) Berline01/2007 - 02/2011,200 003km,Mercedes-Benz,01.2011,classe-c,Classe C,200 CDi 2.1 CDI 16V,4,4,68 000DT,136ch dyn,,8cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108739,Coupé,Blanc,Noir,1332cm³,27.11.2024,Monastir,II (118) Coupé05/2019 - Aujourd'hui,60 000km,Mercedes-Benz,07.2022,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5,5,159 900DT,,218ch dyn,8cv,160ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,106217,SUV/4x4,Gris Shark,Noir,1991cm³,27.11.2024,Sousse,(X253) SUV Phase 204/2019 - 10/2022,84 000km,Mercedes-Benz,09.2020,glc,GLC,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5,4,199 000DT,,320ch dyn,12cv,211ch dyn,Cuir partiel,Propulsion,Hybride rechargeable essence
Automatique,mercedes-benz,108712,Berline,Blanc,Marron,1595cm³,26.11.2024,Tunis,(117) Coupé02/2013 - 01/2016,200 000km,Mercedes-Benz,04.2015,cla,CLA,180 1.6 i 16V Turbo 7G-DCT,5,4,66 000DT,122ch dyn,,7cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,108261,Berline,Blanc,Beige,1796cm³,26.11.2024,Sousse,(204) Berline01/2007 - 02/2011,195 210km,Mercedes-Benz,12.2009,classe-c,Classe C,,5,5,57 000DT,,,9cv,,Cuir intégral,Intégrale,Essence
Manuelle,mercedes-benz,108699,Berline,Noir,Noir,2143cm³,26.11.2024,Tunis,(204) Phase 2 Berline03/2011 - 02/2014,220 000km,Mercedes-Benz,01.2012,classe-c,Classe C,200 CDi 2.1 CDI 16V BlueEFFICIENCY,5,5,68 000DT,136ch dyn,,7cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107306,SUV/4x4,Noir,Noir,899cm³,25.11.2024,Monastir,02/2021 - Aujourd'hui,98 000km,Mercedes-Benz,02.2022,eqa,EQA,250+,5,5,149 000DT,190ch dyn,,7cv,,Cuir partiel,Traction,Electrique
Automatique,mercedes-benz,107683,SUV/4x4,Gris Shark,Noir,2000cm³,25.11.2024,Tunis,(C253) Coupé Phase 204/2019 - 10/2022,49 500km,Mercedes-Benz,05.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5,5,263 000DT,,320ch dyn,12cv,211ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Manuelle,mercedes-benz,107380,Berline,Noir,Gris,1595cm³,24.11.2024,Monastir,(204) Phase 2 Berline03/2011 - 02/2014,120 000km,Mercedes-Benz,02.2013,classe-c,Classe C,180 Kompressor 1.6 i 16V BlueEFFICIENCY,5,4,60 000DT,156ch dyn,,9cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,108603,Berline,Noir,Marron,1597cm³,23.11.2024,Sfax,(204) Phase 2 Berline03/2011 - 02/2014,168 350km,Mercedes-Benz,03.2012,classe-c,Classe C,180 Kompressor 1.6 i 16V BlueEFFICIENCY,5,4,80 000DT,156ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108602,SUV/4x4,Marron,Noir,2987cm³,23.11.2024,Sousse,,26 000km,Mercedes-Benz,03.2010,classe-g,Classe G,,5,5,289 000DT,,,16cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,105922,Berline,Noir,Beige,2200cm³,23.11.2024,Tunis,(212) Berline02/2009 - 02/2013,250 000km,Mercedes-Benz,07.2012,classe-e,Classe E,220 CDi 2.1 CDI 16V DPF BlueEFFICIENCY,5,5,70 000DT,170ch dyn,,10cv,,Cuir intégral,Propulsion,Diesel
Automatique,mercedes-benz,95056,Compacte,Gris Shark,Noir,1300cm³,23.11.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,45 000km,Mercedes-Benz,01.2019,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5,4,135 000DT,163ch dyn,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108559,SUV/4x4,Noir,Noir,2000cm³,22.11.2024,Monastir,(X253) SUV07/2015 - 03/2019,40 000km,Mercedes-Benz,02.2017,glc,GLC,250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic,5,5,145 000DT,211ch dyn,,12cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,105674,SUV/4x4,Noir,Gris,3996cm³,22.11.2024,Ariana,(164) Phase 204/2008 - 12/2013,200 000km,Mercedes-Benz,12.2009,ml,ML,ML 420 4.0 CDI V8 4-Matic,5,4,90 000DT,306ch dyn,,23cv,,Cuir intégral,Propulsion,Diesel
Automatique,mercedes-benz,108546,Berline,Blanc,Marron,2143cm³,22.11.2024,Ariana,(212) Phase 2 Berline03/2013 - 12/2015,197 000km,Mercedes-Benz,12.2013,classe-e,Classe E,220 CDi 2.1 CDI 16V BlueEFFICIENCY 7G-TRONIC+,5,5,95 000DT,177ch dyn,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108260,Berline,Blanc,Marron,2143cm³,22.11.2024,Tunis,(218) Coupé09/2010 - 06/2014,265 000km,Mercedes-Benz,01.2013,cls,CLS,,4,4,93 000DT,,,11cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108536,Berline,Noir,Noir,1595cm³,21.11.2024,Ariana,(205) Berline03/2014 - 04/2021,172 000km,Mercedes-Benz,12.2018,classe-c,Classe C,180 1.5 i 16V 9G-TRONIC,5,5,120 000DT,156ch dyn,,8cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,108342,Coupé,Noir,Rouge,2143cm³,20.11.2024,Sousse,(257) Coupé12/2017 - Aujourd'hui,61 000km,Mercedes-Benz,03.2016,cls,CLS,350 d 2.9 d 24V 4MATIC 9G-TRONIC,4,4,150 000DT,286ch dyn,,11cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,108426,Berline,Noir,Marron,1800cm³,18.11.2024,Tunis,(213) Berline01/2016 - 06/2020,125 000km,Mercedes-Benz,05.2017,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5,4,125 000DT,156ch dyn,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107389,SUV/4x4,Noir,Noir,2143cm³,18.11.2024,Ariana,(C253) Coupé06/2016 - 03/2019,39 000km,Mercedes-Benz,05.2018,glc-coupe,GLC Coupé,220 d 2.1 d 16V 4MATIC 9G-Tronic,5,5,220 000DT,170ch dyn,,9cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,108402,Berline,Gris anthracite,Noir,1597cm³,17.11.2024,Tunis,(204) Berline01/2007 - 02/2011,276 000km,Mercedes-Benz,09.2009,classe-c,Classe C,180 Kompressor 1.6 i 16V,5,4,54 000DT,156ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108381,SUV/4x4,Noir,Noir,6000cm³,17.11.2024,Nabeul,(164) Phase 204/2008 - 12/2013,230 000km,Mercedes-Benz,10.2010,ml,ML,ML 350 3.0 CDI V6 4MATIC Break 24V,5,5,68 000DT,231ch dyn,,14cv,,Cuir partiel,Intégrale,Diesel
Automatique,mercedes-benz,108334,Berline,Blanc,Beige,1322cm³,16.11.2024,Monastir,II (118) Coupé05/2019 - Aujourd'hui,50 450km,Mercedes-Benz,02.2020,cla,CLA,180 1.3 i 16V GPF 7G-DCT,5,4,154 000DT,136ch dyn,,7cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,108331,Berline,Bleu,Noir,2143cm³,15.11.2024,Kairouan,(205) Berline03/2014 - 04/2021,225 000km,Mercedes-Benz,01.2011,classe-c,Classe C,180 CGI 1.6 16V CGI,5,5,46 000DT,156ch dyn,,6cv,,Tissu,Intégrale,Diesel
Automatique,mercedes-benz,107832,Compacte,Noir,Beige,3000cm³,15.11.2024,Tunis,(212) Phase 2 Berline03/2013 - 12/2015,110 000km,Mercedes-Benz,10.2014,classe-e,Classe E,350 CDi 3.0 CDI V6 24V DPF BlueTEC 4MATIC 7G-TRONIC+,5,4,110 000DT,252ch dyn,,15cv,,Cuir intégral,Intégrale,Diesel
Manuelle,mercedes-benz,108021,Citadine,Gris argent,Noir,1600cm³,15.11.2024,Tunis,(W176)09/2012 - 06/2015,254 000km,Mercedes-Benz,02.2013,classe-a,Classe A,180 Turbo 1.6 i 16V Turbo,5,5,54 000DT,122ch dyn,,6cv,,Alcantara,Intégrale,Essence
Automatique,mercedes-benz,108264,Berline,Noir,Noir,1796cm³,14.11.2024,Tunis,(204) Berline01/2007 - 02/2011,149 000km,Mercedes-Benz,09.2009,classe-c,Classe C,200 Kompressor 1.8 i 16V,5,5,53 000DT,184ch dyn,,11cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108246,Berline,Noir,Noir,1999cm³,13.11.2024,Kairouan,(213) Phase 2 Berline07/2020 - 12/2022,30 000km,Mercedes-Benz,09.2021,classe-e,Classe E,200 2.0 Ti 16V EQ Boost 9G-TRONIC,5,5,275 000DT,197ch dyn,,10cv,,Cuir partiel,Propulsion,Diesel
Automatique,mercedes-benz,106814,SUV/4x4,Blanc,Noir,1991cm³,13.11.2024,Monastir,(X253) SUV07/2015 - 03/2019,247 000km,Mercedes-Benz,11.2017,glc,GLC,250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic,5,5,145 000DT,211ch dyn,,12cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,108185,Compacte,Blanc,Noir,2000cm³,12.11.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,90 000km,Mercedes-Benz,01.2020,classe-a,Classe A,,5,4,129 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108991,SUV/4x4,Noir,Noir,1991cm³,19.12.2024,Sfax,(W167) SUV02/2019 - Aujourd'hui,71 772km,Mercedes-Benz,12.2022,gle,GLE,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC,5,4,390 000DT,,333ch dyn,12cv,211ch dyn,Cuir intégral,Propulsion,Hybride rechargeable essence
Automatique,mercedes-benz,107370,Coupé,Noir,Marron,1999cm³,21.11.2024,Tunis,(205) Coupé09/2015 - 04/2021,130 000km,Mercedes-Benz,10.2018,classe-c-coupe,Classe C coupé,,4,2,145 000DT,,,8cv,,Cuir intégral,Intégrale,Essence
